loan_id,customer_id,loan_amount,interest_rate,repayment_term
3180,28512,12776.16,0.072,3
3181,45546,25445.76,0.0798,5
3182,40476,53805.97,0.0593,3
3183,46827,14681.65,0.0587,4
3184,97328,48451.25,0.0835,2
3185,93796,77380.64,0.0912,4
3186,97163,77880.82,0.0873,2
3187,39446,95618.9,0.0971,4
3188,39886,40709.98,0.087,5
3189,58388,40512.46,0.0951,2
3190,63364,38264.32,0.0768,1
3191,48538,90899.78,0.086,4
3192,52074,64214.7,0.0557,5
3193,29939,23607.74,0.0919,4
3194,31981,19576.46,0.0582,1
3195,27425,48621.86,0.0613,1
3196,66286,71006.2,0.089,5
3197,64039,20492.4,0.0993,1
3198,7390,87903.51,0.0791,4
3199,53988,14140.26,0.0685,2
3200,92491,71121.17,0.0531,5
3201,60939,97015.26,0.0667,1
3202,23771,96085.26,0.0656,4
3203,58982,87564.01,0.0827,5
3204,86012,7948.07,0.0756,3
3205,9115,42452.66,0.0957,2
3206,89757,34635.99,0.0553,2
3207,15175,47725.28,0.079,5
3208,31336,17999.43,0.098,1
3209,17058,40469.68,0.0529,3
3210,72094,26324.96,0.0929,5
3211,6674,52986.66,0.0714,5
3212,87605,67570.67,0.091,3
3213,32609,62749.43,0.0715,2
3214,64929,60375.94,0.0833,2
3215,80197,86506.74,0.093,4
3216,83939,37173.75,0.0563,5
3217,73493,24118.94,0.0973,4
3218,77613,17693.72,0.0689,4
3219,90403,41367.65,0.0575,2
3220,62155,78232.85,0.0735,1
3221,38572,71874.39,0.0962,1
3222,25843,8124.48,0.0909,3
3223,71179,15001.96,0.0595,5
3224,74188,97362.31,0.0709,4
3225,56832,83643.47,0.0651,4
3226,6635,88444.45,0.0804,3
3227,55136,25483.93,0.0664,3
3228,7833,97197.77,0.077,3
3229,1756,73551.89,0.0566,3
3230,30009,19948.76,0.053,4
3231,47089,43583.41,0.0984,3
3232,86827,86654.34,0.0874,4
3233,74554,50487.56,0.0781,4
3234,43575,18221.45,0.0796,2
3235,50541,86610.92,0.088,4
3236,75052,68550.29,0.0826,3
3237,12812,1225.9,0.0525,4
3238,3578,66176.35,0.085,5
3239,56967,77747.7,0.0981,5
3240,5936,25313.87,0.0556,3
3241,287,84406.14,0.0558,5
3242,9005,20340.31,0.0815,4
3243,73624,14423.76,0.0517,1
3244,17201,51894.08,0.051,2
3245,73595,50125.71,0.0626,4
3246,43612,43672.15,0.0547,4
3247,50774,47890.48,0.0756,2
3248,49507,8008.37,0.0935,2
3249,74256,89287.92,0.0714,5
3250,2631,24510.1,0.0858,2
3251,63899,7966.07,0.0546,3
3252,9974,59248.61,0.0748,2
3253,80561,82367.38,0.0662,2
3254,60927,8287.93,0.0941,4
3255,93459,91788.04,0.0769,2
3256,73639,57374.83,0.074,3
3257,15402,58983.45,0.0688,5
3258,59296,59069.51,0.0826,1
3259,65865,79679.98,0.0754,1
3260,40849,51534.07,0.0828,1
3261,18901,95581.25,0.0663,2
3262,45320,81923.58,0.0901,3
3263,81304,98061.75,0.0814,2
3264,87941,98206.48,0.0836,2
3265,40428,30189.32,0.0814,2
3266,51606,17378.02,0.0805,5
3267,97750,63137.35,0.0891,3
3268,91715,41365.07,0.0591,3
3269,26889,83211.72,0.0784,2
3270,37032,23252.96,0.0777,3
3271,15845,58526.33,0.0758,3
3272,12995,44814.4,0.0937,5
3273,86378,29701.43,0.0928,4
3274,52134,59206.17,0.0584,3
3275,25267,86198.8,0.0924,5
3276,93947,79190.96,0.0813,5
3277,15251,60765.36,0.0705,2
3278,92069,71605.53,0.0601,1
3279,75394,55958.44,0.0753,4
3280,98280,35202.97,0.0661,2
3281,61568,68457.89,0.0696,1
3282,7980,81698.05,0.0909,3
3283,25608,8024.89,0.0642,2
3284,46884,14624.68,0.065,5
3285,92265,76105.78,0.0681,2
3286,87346,96228.42,0.0591,4
3287,40030,31939.89,0.051,2
3288,2535,28976.81,0.0899,3
3289,2698,28209.47,0.0875,1
3290,56214,8435.54,0.0875,3
3291,47214,2644.42,0.0948,2
3292,94115,88789.31,0.0878,3
3293,69477,29372.6,0.0694,1
3294,3611,2740.37,0.0772,5
3295,52650,12630.88,0.0658,1
3296,10272,73019.32,0.0605,5
3297,91880,92564.35,0.0934,3
3298,66271,73420.78,0.0522,2
3299,81126,29859.92,0.0542,2
3300,76148,99084.4,0.0721,4
3301,32860,8114.73,0.0919,2
3302,71701,7804.33,0.0858,4
3303,82474,6991.32,0.0879,4
3304,70901,55704.59,0.0522,4
3305,97863,61261.25,0.061,5
3306,92935,34018.36,0.0853,4
3307,37191,83448.11,0.0693,1
3308,50701,19070.96,0.0728,5
3309,46107,15827.86,0.0949,5
3310,73648,31924.63,0.0506,2
3311,34360,38243.99,0.0788,4
3312,32441,41907.36,0.0954,4
3313,91925,37533.84,0.0901,2
3314,28412,64734.25,0.0966,2
3315,48978,9749.65,0.0951,4
3316,141,82218.98,0.0632,3
3317,62471,44752.73,0.0846,1
3318,10592,56546.16,0.0572,5
3319,89793,98234.55,0.0567,2
3320,44188,14840.29,0.0824,2
3321,30644,76829.3,0.0975,1
3322,40350,16516.32,0.083,2
3323,51634,58215.53,0.0663,4
3324,42227,37462.57,0.0898,5
3325,72627,96930.55,0.0719,4
3326,20699,85092.7,0.0835,1
3327,93763,11329.33,0.063,2
3328,93939,72639.61,0.0775,3
3329,51700,65963.71,0.0643,2
3330,48928,85281.74,0.0757,4
3331,14201,38807.31,0.0966,4
3332,23433,81534.06,0.0623,4
3333,6558,23426.95,0.0751,4
3334,93099,40406.84,0.072,1
3335,82292,47301.05,0.0623,1
3336,21636,10512.92,0.0969,4
3337,44230,63524.11,0.0945,4
3338,32707,37925.52,0.0777,4
3339,16467,11083.25,0.0965,2
3340,68155,87913.78,0.0971,4
3341,85460,70366.4,0.0997,5
3342,78302,81212.25,0.0879,1
3343,73571,91329.81,0.0848,5
3344,88772,68355.89,0.0814,3
3345,49317,36954.35,0.0766,3
3346,44388,1823.15,0.0516,4
3347,12719,56248.2,0.0809,5
3348,36311,2355.87,0.0945,2
3349,39789,25152.93,0.0903,2
3350,95737,15849.9,0.0517,4
3351,76308,14676.26,0.0578,3
3352,64630,84015.57,0.0569,2
3353,15723,81944.9,0.0722,5
3354,85800,43667.66,0.0829,3
3355,626,44427.46,0.0694,4
3356,26341,39091.14,0.0681,3
3357,22913,51095.48,0.0759,3
3358,32936,53827.59,0.0777,5
3359,20505,10042.57,0.0969,5
3360,76552,50961.36,0.0692,5
3361,18195,21429.75,0.096,3
3362,87834,11963.92,0.0766,4
3363,97502,8636.48,0.0737,2
3364,57735,93186.83,0.0997,1
3365,15586,13480.39,0.0743,5
3366,8594,52230.48,0.0716,3
3367,61635,99030.38,0.08,2
3368,97354,87559.92,0.0523,1
3369,3643,98504.45,0.0705,2
3370,47853,76437.47,0.0657,2
3371,94217,9488.02,0.063,2
3372,54303,55813.93,0.0551,4
3373,2959,86809.55,0.0916,5
3374,71121,40677.9,0.0885,2
3375,18368,56794.42,0.0953,3
3376,11050,73243.82,0.0835,5
3377,87340,26014.9,0.0977,3
3378,85082,69382.19,0.056,4
3379,32305,28028.79,0.0691,1
3380,94566,63578.03,0.0514,1
3381,98454,43137.97,0.0865,3
3382,5002,14365.15,0.0826,4
3383,31466,55000.16,0.0779,4
3384,9103,56099.66,0.0555,5
3385,68837,18788.74,0.0586,3
3386,74379,20275.78,0.0652,2
3387,4836,68263.79,0.0973,4
3388,31616,12835.19,0.0724,3
3389,26082,41453.11,0.0631,4
3390,18874,83213.87,0.0557,4
3391,40202,16691.16,0.0591,4
3392,53384,32292.38,0.0906,4
3393,47776,83471.84,0.0581,3
3394,36365,43201.87,0.082,3
3395,60842,5746.36,0.0998,3
3396,76671,95065.95,0.0903,4
3397,39985,15270.11,0.075,2
3398,33921,48136.79,0.0692,1
3399,45744,67511.7,0.0611,4
3400,89341,38547.89,0.0901,3
3401,46410,28913.02,0.0805,5
3402,35667,60958.87,0.0813,2
3403,57793,47625.52,0.0653,4
3404,96451,56909.77,0.0621,3
3405,48404,27858.94,0.0609,2
3406,54119,91836.7,0.0883,2
3407,89717,5250.7,0.071,3
3408,61915,96753.55,0.0851,2
3409,86474,93455.94,0.0725,1
3410,98974,10353.44,0.0882,2
3411,92567,81450.27,0.084,2
3412,12488,99290.95,0.0518,5
3413,2903,60611.03,0.095,1
3414,97825,17124.0,0.0825,5
3415,80228,18442.09,0.0575,4
3416,57621,13248.57,0.0665,2
3417,56876,89860.25,0.0531,5
3418,29667,25716.36,0.0705,1
3419,80154,13573.33,0.0956,5
3420,50062,97324.17,0.0786,4
3421,65900,39633.11,0.0905,4
3422,39987,45124.79,0.0616,4
3423,313,81887.51,0.0953,1
3424,46026,41950.23,0.0687,3
3425,85793,64350.13,0.0541,4
3426,51248,54169.69,0.0666,3
3427,16439,84603.36,0.0592,2
3428,66485,68548.02,0.0919,2
3429,43207,32230.63,0.0658,1
3430,45551,5657.6,0.0696,4
3431,53990,7493.12,0.0838,3
3432,69812,68304.51,0.0538,4
3433,42740,22786.28,0.0785,5
3434,64498,74478.47,0.0936,4
3435,85547,68488.89,0.093,4
3436,86407,98174.08,0.0863,1
3437,90976,65686.79,0.0508,2
3438,55821,30760.49,0.0997,3
3439,78126,80588.18,0.092,2
3440,40812,85170.46,0.0579,2
3441,47398,90617.71,0.0742,1
3442,55320,33075.14,0.0675,1
3443,66889,22077.56,0.0665,1
3444,48781,39302.81,0.0719,2
3445,40497,92881.42,0.0923,2
3446,50676,66877.87,0.0694,1
3447,62364,53137.24,0.0583,5
3448,56290,44060.0,0.0597,3
3449,70535,7682.99,0.0793,1
3450,42015,90700.67,0.098,3
3451,65158,17064.94,0.0685,1
3452,48079,44263.21,0.0935,2
3453,74413,32357.42,0.0685,5
3454,28125,38342.68,0.0542,5
3455,50325,70518.25,0.0736,2
3456,21853,29199.32,0.0717,4
3457,35407,90230.0,0.0503,5
3458,81973,15870.29,0.0758,3
3459,64620,30282.63,0.0927,5
3460,3346,3108.44,0.0606,1
3461,45812,61312.93,0.052,5
3462,47858,4427.58,0.0744,4
3463,29326,52601.11,0.0793,3
3464,14850,48570.12,0.0666,2
3465,83793,68021.98,0.0939,3
3466,52535,87062.55,0.0745,3
3467,17232,93195.08,0.073,3
3468,60794,60301.62,0.0947,2
3469,99150,98383.79,0.0916,5
3470,19473,88311.08,0.0725,2
3471,88578,37828.55,0.0954,1
3472,74877,17780.18,0.0794,2
3473,52543,65453.11,0.0723,1
3474,47506,40735.53,0.0953,2
3475,33549,61185.48,0.0811,1
3476,68832,1695.65,0.0959,4
3477,89917,51797.87,0.0757,5
3478,38092,78595.98,0.0742,3
3479,18246,55458.58,0.0661,3
3480,64385,68798.88,0.0813,4
3481,48863,49962.6,0.0669,5
3482,19072,68934.6,0.0614,4
3483,14833,27953.97,0.0537,3
3484,36640,12286.33,0.0657,1
3485,14002,26567.57,0.0867,4
3486,18437,86326.23,0.0535,5
3487,98557,1714.01,0.0586,3
3488,18482,35145.1,0.0763,5
3489,11025,86280.24,0.068,1
3490,22982,10434.55,0.0594,1
3491,1827,4809.66,0.0913,2
3492,29260,15454.5,0.0668,5
3493,63790,7167.56,0.0992,5
3494,4378,54749.74,0.0692,2
3495,72414,42236.37,0.0622,4
3496,36741,39861.31,0.0758,2
3497,37103,69953.92,0.0944,3
3498,49188,48466.31,0.0934,1
3499,37659,21614.35,0.0887,3
3500,15542,24965.02,0.0802,1
3501,72973,5146.07,0.0845,1
3502,17690,49757.56,0.0985,2
3503,28138,71405.97,0.0527,2
3504,30546,11164.84,0.0661,1
3505,54374,24769.8,0.0567,5
3506,86027,13312.47,0.0558,5
3507,9235,95222.67,0.0905,3
3508,62388,18303.07,0.0992,1
3509,85676,3319.14,0.0689,4
3510,6996,32308.42,0.0675,4
3511,3479,69217.66,0.0628,1
3512,93233,66697.73,0.0982,5
3513,6701,1514.04,0.0835,1
3514,994,10092.13,0.095,1
3515,72068,4696.95,0.0537,2
3516,58687,52707.83,0.0824,5
3517,42162,38541.06,0.0934,1
3518,37213,58367.45,0.0647,2
3519,96435,35173.64,0.0647,5
3520,97361,29286.5,0.058,3
3521,80076,21833.1,0.0515,3
3522,58068,75094.22,0.0575,1
3523,56772,47065.49,0.0905,2
3524,68721,36372.88,0.0566,2
3525,78559,3336.2,0.0962,3
3526,26698,97033.13,0.0879,5
3527,83897,89843.85,0.0515,3
3528,73885,38409.2,0.066,4
3529,5417,83112.11,0.098,3
3530,29657,37098.64,0.0876,5
3531,21756,27783.16,0.0526,2
3532,43350,5062.78,0.0854,5
3533,24684,63884.5,0.0835,1
3534,63433,56309.1,0.0793,2
3535,29186,78181.41,0.08,2
3536,54333,61184.64,0.0909,1
3537,58785,64332.86,0.0748,3
3538,24536,5876.44,0.0919,4
3539,44033,69068.46,0.0779,4
3540,47753,38456.32,0.0528,4
3541,40570,13706.26,0.0954,5
3542,73953,55847.82,0.0865,4
3543,35937,79823.57,0.0566,1
3544,56876,76286.72,0.0927,3
3545,72781,33716.6,0.0733,1
3546,91020,46349.17,0.0754,4
3547,55167,11675.49,0.0952,1
3548,51760,47915.08,0.0587,5
3549,99001,41501.62,0.0707,3
3550,76417,76319.89,0.0899,2
3551,31604,67180.12,0.0925,1
3552,69506,43093.42,0.091,2
3553,63748,60165.05,0.0644,5
3554,6921,20008.08,0.0858,5
3555,87824,12390.79,0.0829,3
3556,97384,21549.84,0.0736,2
3557,76800,8527.64,0.0823,4
3558,1705,44819.02,0.0963,4
3559,83434,12891.47,0.0623,2
3560,47367,24355.07,0.0735,4
3561,69317,62930.59,0.0868,4
3562,38181,36496.84,0.0827,3
3563,6242,21444.16,0.0772,1
3564,16762,80326.83,0.0991,1
3565,67853,23480.82,0.0906,5
3566,80672,25093.18,0.0988,5
3567,27108,89106.76,0.0736,3
3568,67840,16286.24,0.0954,5
3569,71857,18701.62,0.0924,2
3570,35323,70799.71,0.0707,2
3571,96228,66580.88,0.0538,3
3572,75737,16576.75,0.0703,4
3573,23352,80855.09,0.0561,3
3574,41384,14573.42,0.0551,4
3575,58522,35657.56,0.0975,2
3576,63806,15195.39,0.0525,5
3577,4441,13727.12,0.0513,3
3578,2516,85040.09,0.0549,1
3579,64455,24503.6,0.0879,5
3580,33528,57903.66,0.092,2
3581,22077,92582.36,0.0851,4
3582,43884,70121.32,0.0964,4
3583,76564,23959.7,0.0592,5
3584,16789,85746.72,0.0977,3
3585,1757,60839.96,0.0991,5
3586,6118,50564.86,0.0742,5
3587,59046,82970.42,0.0863,1
3588,9952,62772.88,0.0508,3
3589,76676,29389.3,0.076,2
3590,42263,35245.91,0.0967,4
3591,83037,9016.95,0.0941,3
3592,26634,73763.54,0.0566,4
3593,42028,48744.81,0.0721,1
3594,43828,56909.78,0.0913,4
3595,31142,62356.74,0.072,2
3596,76069,8015.73,0.0991,1
3597,69706,71928.71,0.0925,3
3598,48982,47397.25,0.0707,1
3599,57073,48578.28,0.0821,2
3600,21103,86874.11,0.0965,4
3601,83038,69960.26,0.0849,1
3602,66619,34644.22,0.0695,4
3603,68733,62943.33,0.0639,4
3604,68755,18393.1,0.0898,2
3605,79232,89511.26,0.065,3
3606,35717,42607.65,0.0799,1
3607,7281,34489.22,0.0501,1
3608,23566,61594.86,0.0628,2
3609,14564,56672.15,0.0755,1
3610,66074,37172.03,0.0846,1
3611,62741,89686.23,0.0547,1
3612,73714,35557.86,0.0849,2
3613,41546,11273.38,0.0969,1
3614,578,35886.97,0.0736,1
3615,89071,56899.75,0.0585,5
3616,88480,46355.85,0.0523,5
3617,79692,81130.08,0.0824,4
3618,73583,10580.02,0.0673,2
3619,34828,65296.64,0.0568,2
3620,42829,95644.31,0.0891,2
3621,24328,98800.34,0.0773,4
3622,86451,18565.46,0.0588,4
3623,27989,18640.32,0.0638,2
3624,25937,72069.31,0.055,3
3625,62290,91019.57,0.0939,2
3626,21935,82243.44,0.0753,1
3627,28924,36509.34,0.0842,4
3628,85570,46251.99,0.0989,1
3629,49742,16894.69,0.0618,2
3630,95138,40377.32,0.0639,3
3631,18041,58268.46,0.0841,3
3632,66547,93873.0,0.0951,2
3633,56725,34696.48,0.0771,2
3634,90088,74287.99,0.0659,4
3635,32654,68732.71,0.0938,2
3636,9679,44489.19,0.0753,3
3637,45606,7123.33,0.0837,2
3638,93672,3273.42,0.0911,3
3639,54003,97766.96,0.067,4
3640,20574,99898.15,0.0748,5
3641,82746,93692.03,0.0715,1
3642,91080,60747.96,0.0732,3
3643,8738,49333.63,0.0609,4
3644,68021,44459.88,0.0723,5
3645,24223,63865.86,0.0502,5
3646,96016,73325.3,0.0701,3
3647,2603,42182.44,0.0935,5
3648,77734,86734.34,0.067,5
3649,74877,41920.02,0.0741,1
3650,19688,44300.59,0.0913,2
3651,10435,60393.39,0.0999,1
3652,92496,76836.55,0.0836,4
3653,5773,28291.46,0.0633,1
3654,62755,91462.81,0.0667,1
3655,76463,96587.84,0.0953,3
3656,65553,46673.69,0.0936,1
3657,23067,50614.39,0.0552,4
3658,70929,29470.56,0.0882,1
3659,33184,20824.47,0.0526,2
3660,93194,14209.18,0.0757,5
3661,72423,96474.22,0.0893,1
3662,67630,76419.07,0.0944,5
3663,61206,32534.33,0.0842,1
3664,27454,84893.07,0.0656,4
3665,22842,38534.72,0.0708,3
3666,6969,57774.12,0.097,2
3667,69703,69287.61,0.0735,4
3668,63038,39957.45,0.0927,4
3669,70431,91631.63,0.062,3
3670,87971,96573.94,0.0949,3
3671,40405,59159.29,0.0684,2
3672,38777,94258.75,0.0815,1
3673,74009,93536.36,0.0511,3
3674,25413,42437.41,0.0756,2
3675,46843,76114.48,0.056,2
3676,89124,87821.44,0.0568,4
3677,78297,97031.91,0.0836,3
3678,20682,17464.06,0.059,2
3679,3436,32724.01,0.0668,1
3680,644,10286.71,0.0777,2
3681,70543,81760.48,0.0759,3
3682,64879,35253.3,0.0672,1
3683,3939,5224.7,0.0539,5
3684,19762,46654.63,0.0534,1
3685,25728,83080.12,0.063,5
3686,13071,48926.72,0.084,1
3687,69830,25758.59,0.0761,3
3688,36540,1750.59,0.078,4
3689,37794,16006.47,0.0954,3
3690,55626,79018.48,0.052,5
3691,36689,18347.3,0.0842,5
3692,68828,35940.49,0.0803,4
3693,78512,99590.66,0.0729,3
3694,72564,28617.11,0.0739,4
3695,47773,96574.24,0.0669,4
3696,91422,11364.15,0.0963,5
3697,90412,71846.79,0.054,4
3698,72102,90199.64,0.0548,3
3699,86990,58578.44,0.07,3
3700,38591,46819.56,0.07,5
3701,55582,1961.01,0.0707,3
3702,17018,3806.14,0.0753,4
3703,87948,26699.42,0.0618,2
3704,41815,9713.02,0.0983,4
3705,47617,10833.3,0.0921,2
3706,33277,83939.34,0.0924,3
3707,58784,80114.89,0.0519,1
3708,57824,81229.53,0.083,2
3709,22387,39126.75,0.0553,3
3710,30178,47273.26,0.0676,4
3711,88922,66901.47,0.0879,3
3712,46131,62214.67,0.0562,5
3713,94683,93138.08,0.095,2
3714,88915,44516.43,0.0586,1
3715,93012,73993.02,0.0813,2
3716,93692,1265.24,0.0875,1
3717,28861,10333.64,0.099,3
3718,2855,89554.13,0.0655,1
3719,75878,70345.02,0.0783,2
3720,97771,99847.89,0.0689,4
3721,73472,13716.96,0.0716,1
3722,18121,36817.14,0.078,3
3723,62589,3188.26,0.0657,2
3724,52864,6812.03,0.0949,1
3725,68642,58257.39,0.0845,5
3726,94748,59873.01,0.0647,2
3727,40884,42000.37,0.0588,5
3728,8716,64114.98,0.0758,2
3729,21307,74742.65,0.0892,4
3730,94035,46374.45,0.0728,2
3731,36518,33974.96,0.0776,2
3732,74,90063.55,0.0884,1
3733,88859,83206.67,0.085,5
3734,78784,40039.82,0.0668,4
3735,69775,77464.15,0.0669,3
3736,13634,64361.14,0.0936,1
3737,86450,23441.02,0.0595,1
3738,71087,90754.78,0.0728,5
3739,29018,19525.53,0.0739,5
3740,41843,70301.89,0.0763,2
3741,14536,12836.22,0.0796,1
3742,7709,32303.73,0.0592,2
3743,67845,67529.96,0.0568,5
3744,68886,18267.06,0.0731,1
3745,87418,34835.9,0.082,5
3746,46865,71768.84,0.0859,1
3747,36355,15770.93,0.0613,2
3748,48350,2568.5,0.0748,4
3749,5407,61261.45,0.0888,2
3750,85927,74961.88,0.0764,5
3751,33886,15764.93,0.0816,4
3752,16512,52768.07,0.0682,2
3753,35361,77840.72,0.054,3
3754,24988,6266.74,0.0757,4
3755,62651,20109.48,0.0913,5
3756,50170,58165.04,0.0591,5
3757,39350,54087.72,0.0553,2
3758,43953,55116.24,0.0952,5
3759,81362,62588.46,0.0652,1
3760,71059,78617.59,0.0554,5
3761,5349,31833.87,0.0798,2
3762,20759,99038.35,0.0737,3
3763,75825,72314.76,0.0955,5
3764,93264,6478.19,0.0876,2
3765,43495,39901.92,0.0806,4
3766,42587,81297.96,0.0574,4
3767,58968,70163.62,0.0638,4
3768,94351,69160.5,0.0868,3
3769,16952,81102.89,0.0552,2
3770,62040,42283.17,0.0561,2
3771,86244,11681.53,0.0909,4
3772,37570,86291.39,0.0716,5
3773,30123,73671.85,0.0602,1
3774,33545,54309.5,0.0699,5
3775,86226,28129.72,0.0592,4
3776,37490,55186.54,0.0568,3
3777,14666,61426.57,0.062,3
3778,67107,10254.82,0.0898,4
3779,69758,67430.33,0.0595,5
3780,51598,16423.39,0.0694,3
3781,71980,33119.36,0.0529,3
3782,41298,45465.23,0.0771,4
3783,25262,86143.26,0.0884,2
3784,59831,98835.88,0.0881,2
3785,69536,71146.91,0.0853,5
3786,99333,90151.61,0.0924,1
3787,44575,69369.0,0.0653,2
3788,95622,78984.48,0.0883,2
3789,2075,25029.15,0.0905,5
3790,99542,93980.89,0.0954,1
3791,33152,54376.38,0.0637,2
3792,81653,38704.15,0.0683,1
3793,19497,22718.28,0.0565,1
3794,3629,20655.51,0.059,5
3795,97680,38999.9,0.0639,3
3796,76079,13592.22,0.0942,3
3797,9302,13367.85,0.0813,5
3798,52102,65899.33,0.0848,3
3799,48743,9608.26,0.0932,1
3800,65023,35584.36,0.0889,4
3801,89593,54400.84,0.0656,1
3802,19418,56781.85,0.0765,2
3803,59270,91169.7,0.0552,5
3804,80148,11761.27,0.0989,3
3805,71754,94816.13,0.0755,3
3806,19278,56497.1,0.0991,3
3807,41610,32876.78,0.0914,5
3808,78558,18623.33,0.0878,5
3809,81433,96901.31,0.0999,5
3810,54839,28378.31,0.0896,3
3811,62548,73262.09,0.0858,3
3812,67393,52231.58,0.0526,5
3813,35058,5009.7,0.0732,1
3814,98157,93704.1,0.0651,4
3815,54880,73351.28,0.0624,1
3816,7161,57825.66,0.0888,3
3817,22439,68820.89,0.0523,3
3818,73808,49200.07,0.0999,5
3819,41365,95196.76,0.0792,5
3820,80640,54885.29,0.0575,2
3821,17733,29518.77,0.0646,5
3822,54719,30796.23,0.0622,1
3823,93003,1014.38,0.0925,5
3824,62436,87643.39,0.066,3
3825,48631,62972.9,0.069,3
3826,15431,90897.77,0.0894,5
3827,12522,44258.13,0.0817,5
3828,90078,53123.15,0.0842,1
3829,81866,19640.9,0.055,5
3830,79188,99793.96,0.0698,4
3831,14263,25838.76,0.0777,2
3832,36221,63185.29,0.0763,3
3833,33672,39105.94,0.0949,2
3834,55577,36169.27,0.0765,2
3835,49915,99125.84,0.0942,1
3836,38629,16321.28,0.0509,4
3837,57794,4024.89,0.0665,3
3838,44869,35313.1,0.0659,4
3839,49048,18846.29,0.0854,2
3840,30020,4761.78,0.0694,2
3841,30894,99072.65,0.0579,1
3842,64338,98593.18,0.0681,5
3843,2384,99338.52,0.0592,5
3844,72789,31960.74,0.0731,5
3845,55755,84000.23,0.0736,2
3846,2163,41801.42,0.0744,5
3847,18528,59719.04,0.0553,4
3848,56588,99497.78,0.079,2
3849,77352,32911.37,0.0683,4
3850,24162,61413.58,0.073,2
3851,75395,53872.69,0.0838,5
3852,95161,98409.15,0.0849,2
3853,24539,13488.37,0.0662,1
3854,13551,46017.11,0.0916,3
3855,4089,25509.5,0.0641,4
3856,92885,64522.69,0.0952,3
3857,46417,10995.91,0.0598,1
3858,63666,5012.43,0.0913,4
3859,4936,82177.47,0.0903,5
3860,42073,74817.98,0.0711,3
3861,80266,16685.44,0.0922,5
3862,76465,68947.49,0.095,1
3863,74013,97383.14,0.0773,2
3864,36455,56122.47,0.0969,5
3865,12639,55386.69,0.0716,4
3866,82913,24554.85,0.0932,1
3867,96771,13475.25,0.086,3
3868,99910,94397.45,0.0727,3
3869,14864,23319.59,0.0689,3
3870,17788,31979.39,0.0814,2
3871,15802,6876.85,0.073,5
3872,40374,51001.8,0.0647,2
3873,89299,64743.97,0.0556,3
3874,70147,58970.89,0.0516,2
3875,5838,8870.75,0.0979,4
3876,65752,85127.99,0.0696,1
3877,25470,87491.06,0.0534,4
3878,65855,52120.46,0.0784,4
3879,11248,54016.06,0.0874,4
3880,23656,93183.24,0.0764,3
3881,40126,81744.62,0.0749,3
3882,92826,85102.73,0.0792,5
3883,38339,7796.66,0.0558,5
3884,30249,63525.77,0.0922,3
3885,19059,7014.49,0.0804,5
3886,40608,70308.89,0.081,3
3887,48433,86793.87,0.0746,3
3888,24110,11346.47,0.0959,1
3889,36657,16363.45,0.0673,5
3890,57185,50705.35,0.0882,5
3891,16820,21791.36,0.0613,5
3892,64460,1380.39,0.0615,3
3893,71165,58034.27,0.0551,2
3894,18952,61343.5,0.0987,3
3895,61565,24856.78,0.0884,4
3896,57520,20961.91,0.0932,5
3897,14086,61915.79,0.0802,4
3898,93909,45648.6,0.0545,5
3899,17580,44308.42,0.0632,3
3900,94760,77686.77,0.0853,1
3901,49193,66072.31,0.0739,4
3902,78961,52481.06,0.0941,4
3903,71492,37610.67,0.0531,2
3904,85544,63753.9,0.0779,4
3905,83527,23568.07,0.0757,5
3906,84103,63239.56,0.0552,1
3907,4431,63966.37,0.0938,5
3908,72416,76058.74,0.0711,1
3909,35543,11368.21,0.051,2
3910,14291,11177.81,0.087,5
3911,5992,95348.26,0.0837,3
3912,75300,44502.77,0.0868,4
3913,96914,18187.52,0.0801,1
3914,32983,44809.77,0.0572,2
3915,36333,55634.12,0.0726,1
3916,91369,18473.14,0.0564,3
3917,60964,79198.59,0.0667,3
3918,38879,13345.02,0.0577,2
3919,2019,29066.63,0.0523,2
