transaction_id,account_id,transaction_type,transaction_amount,transaction_date
19164,4811,Withdrawal,141.56,2023-03-10
19165,73779,Withdrawal,-991.21,2023-03-14
19166,13808,Withdrawal,-589.38,2023-03-12
19167,99245,Withdrawal,245.92,2023-03-04
19168,18753,Deposit,-609.17,2023-03-04
19169,86243,Deposit,28.85,2023-03-13
19170,74541,Deposit,66.62,2023-03-30
19171,2882,Deposit,244.36,2023-03-10
19172,80343,Withdrawal,212.6,2023-03-19
19173,31271,Transfer,644.05,2023-03-03
19174,59253,Deposit,-187.29,2023-03-16
19175,26128,Deposit,-716.06,2023-03-30
19176,4690,Deposit,528.5,2023-03-25
19177,39584,Withdrawal,803.31,2023-03-23
19178,15041,Withdrawal,354.35,2023-03-14
19179,28355,Transfer,129.53,2023-03-14
19180,56165,Withdrawal,686.47,2023-03-27
19181,6529,Transfer,722.22,2023-03-16
19182,26800,Deposit,477.05,2023-03-14
19183,20398,Deposit,-451.91,2023-03-25
19184,8234,Withdrawal,-640.91,2023-03-25
19185,41746,Deposit,-244.93,2023-03-05
19186,82640,Transfer,893.78,2023-03-01
19187,93687,Deposit,937.67,2023-03-28
19188,49382,Withdrawal,-554.16,2023-03-15
19189,37708,Transfer,29.39,2023-03-29
19190,21031,Transfer,-900.98,2023-03-16
19191,36520,Transfer,-94.39,2023-03-23
19192,99247,Transfer,256.83,2023-03-07
19193,54132,Withdrawal,804.81,2023-03-19
19194,35124,Withdrawal,14.21,2023-03-02
19195,61315,Deposit,-699.53,2023-03-13
19196,7354,Withdrawal,-969.24,2023-03-25
19197,69210,Transfer,433.72,2023-03-30
19198,29122,Deposit,9.86,2023-03-05
19199,16916,Transfer,-594.47,2023-03-11
19200,96303,Transfer,269.36,2023-03-15
19201,62402,Withdrawal,-23.18,2023-03-27
19202,34935,Withdrawal,-486.59,2023-03-02
19203,46565,Deposit,-12.37,2023-03-01
19204,16640,Deposit,509.98,2023-03-04
19205,50102,Transfer,580.39,2023-03-05
19206,90969,Withdrawal,804.96,2023-03-23
19207,95095,Withdrawal,-832.22,2023-03-03
19208,71752,Deposit,479.43,2023-03-02
19209,34886,Withdrawal,-522.75,2023-03-01
19210,8167,Transfer,152.37,2023-03-01
19211,49796,Withdrawal,-59.59,2023-03-22
19212,73781,Deposit,75.03,2023-03-29
19213,5514,Deposit,445.7,2023-03-14
19214,31502,Transfer,-844.34,2023-03-16
19215,65580,Transfer,-212.03,2023-03-08
19216,22628,Deposit,-948.32,2023-03-06
19217,81962,Transfer,34.21,2023-03-18
19218,83348,Withdrawal,410.19,2023-03-30
19219,66004,Transfer,310.46,2023-03-13
19220,43288,Withdrawal,873.47,2023-03-10
19221,91029,Transfer,-513.98,2023-03-11
19222,35428,Transfer,474.24,2023-03-15
19223,10613,Transfer,-804.68,2023-03-06
19224,68026,Transfer,558.48,2023-03-11
19225,15412,Withdrawal,170.82,2023-03-14
19226,60813,Deposit,464.36,2023-03-19
19227,46199,Deposit,668.92,2023-03-17
19228,83154,Transfer,940.18,2023-03-27
19229,11389,Withdrawal,-732.37,2023-03-24
19230,49870,Transfer,-933.51,2023-03-11
19231,97610,Deposit,-630.88,2023-03-29
19232,89042,Withdrawal,-18.71,2023-03-10
19233,35176,Deposit,-778.1,2023-03-09
19234,81515,Withdrawal,-608.2,2023-03-17
19235,8828,Withdrawal,892.53,2023-03-15
19236,26553,Withdrawal,539.27,2023-03-31
19237,53869,Withdrawal,812.23,2023-03-21
19238,28109,Deposit,-818.35,2023-03-04
19239,36387,Withdrawal,-363.4,2023-03-25
19240,47701,Withdrawal,992.25,2023-03-10
19241,39826,Deposit,708.04,2023-03-22
19242,2943,Deposit,306.52,2023-03-06
19243,96430,Transfer,-933.92,2023-03-12
19244,13317,Withdrawal,-735.68,2023-03-09
19245,15404,Withdrawal,-83.75,2023-03-15
19246,53870,Withdrawal,-421.34,2023-03-20
19247,2331,Withdrawal,-693.32,2023-03-29
19248,84938,Transfer,222.52,2023-03-24
19249,37955,Transfer,299.09,2023-03-10
19250,2357,Deposit,67.01,2023-03-24
19251,44929,Transfer,-534.29,2023-03-28
19252,48260,Deposit,765.62,2023-03-29
19253,40845,Transfer,-395.76,2023-03-04
19254,10023,Deposit,781.72,2023-03-25
19255,51288,Deposit,640.9,2023-03-29
19256,49958,Deposit,-376.05,2023-03-01
19257,62919,Deposit,710.53,2023-03-16
19258,84969,Withdrawal,-42.97,2023-03-28
19259,88432,Deposit,-58.35,2023-03-01
19260,62831,Transfer,-623.77,2023-03-25
19261,88351,Deposit,450.82,2023-03-02
19262,83549,Transfer,-771.6,2023-03-27
19263,3900,Deposit,-937.32,2023-03-02
19264,43981,Deposit,957.42,2023-03-01
19265,38451,Deposit,-95.8,2023-03-11
19266,10571,Withdrawal,-534.5,2023-03-14
19267,22219,Withdrawal,541.68,2023-03-09
19268,76951,Transfer,-949.14,2023-03-26
19269,30254,Withdrawal,-669.28,2023-03-30
19270,2677,Deposit,-323.82,2023-03-01
19271,27912,Transfer,141.64,2023-03-27
19272,8065,Deposit,713.39,2023-03-23
19273,9263,Transfer,445.39,2023-03-31
19274,37691,Withdrawal,-61.96,2023-03-12
19275,62147,Withdrawal,-442.54,2023-03-05
19276,67770,Deposit,-145.57,2023-03-18
19277,59592,Transfer,136.47,2023-03-11
19278,40951,Transfer,295.49,2023-03-22
19279,6088,Withdrawal,-209.56,2023-03-28
19280,16045,Deposit,582.22,2023-03-01
19281,15368,Withdrawal,-606.39,2023-03-08
19282,18150,Transfer,-250.69,2023-03-22
19283,28029,Transfer,564.43,2023-03-02
19284,18992,Transfer,-799.53,2023-03-23
19285,61878,Deposit,93.58,2023-03-10
19286,56183,Withdrawal,-279.72,2023-03-06
19287,87753,Withdrawal,563.15,2023-03-02
19288,73310,Transfer,645.72,2023-03-12
19289,10621,Transfer,6.16,2023-03-29
19290,76857,Transfer,393.4,2023-03-10
19291,77746,Withdrawal,-595.62,2023-03-05
19292,76576,Withdrawal,449.73,2023-03-26
19293,98623,Deposit,-888.57,2023-03-30
19294,13288,Deposit,-412.88,2023-03-16
19295,51645,Deposit,-501.04,2023-03-22
19296,7835,Deposit,-158.38,2023-03-21
19297,65865,Withdrawal,512.9,2023-03-15
19298,27938,Deposit,550.13,2023-03-16
19299,8067,Deposit,-335.27,2023-03-14
19300,68013,Withdrawal,-550.41,2023-03-13
19301,36323,Withdrawal,364.48,2023-03-15
19302,34278,Transfer,-93.82,2023-03-30
19303,81367,Deposit,517.68,2023-03-15
19304,26775,Deposit,-747.03,2023-03-15
19305,81767,Transfer,-163.4,2023-03-30
19306,98333,Transfer,-42.01,2023-03-02
19307,7387,Transfer,-647.56,2023-03-26
19308,41791,Transfer,-868.51,2023-03-17
19309,25091,Withdrawal,-81.5,2023-03-24
19310,56737,Withdrawal,911.56,2023-03-25
19311,9115,Withdrawal,658.08,2023-03-20
19312,81738,Deposit,-138.3,2023-03-08
19313,65947,Withdrawal,-465.67,2023-03-07
19314,90272,Deposit,592.52,2023-03-15
19315,1405,Deposit,-75.94,2023-03-11
19316,42862,Deposit,146.42,2023-03-26
19317,27568,Withdrawal,-280.85,2023-03-02
19318,80065,Withdrawal,203.93,2023-03-22
19319,35714,Transfer,207.38,2023-03-22
19320,76599,Withdrawal,-887.26,2023-03-25
19321,50307,Transfer,-864.55,2023-03-11
19322,31717,Transfer,464.3,2023-03-30
19323,84883,Transfer,-969.89,2023-03-19
19324,26499,Withdrawal,-709.86,2023-03-19
19325,79930,Deposit,-148.46,2023-03-18
19326,79483,Deposit,481.6,2023-03-12
19327,26057,Transfer,-587.31,2023-03-19
19328,32970,Deposit,-706.08,2023-03-26
19329,37722,Withdrawal,-985.81,2023-03-18
19330,52810,Withdrawal,900.58,2023-03-12
19331,20903,Withdrawal,-131.71,2023-03-25
19332,69118,Withdrawal,116.75,2023-03-25
19333,49900,Deposit,206.12,2023-03-19
19334,4435,Deposit,533.44,2023-03-22
19335,47204,Withdrawal,-567.8,2023-03-18
19336,22103,Transfer,-368.0,2023-03-20
19337,76174,Withdrawal,-188.0,2023-03-11
19338,5869,Withdrawal,862.46,2023-03-31
19339,18169,Deposit,-273.96,2023-03-21
19340,65310,Deposit,591.56,2023-03-24
19341,43461,Deposit,-351.36,2023-03-23
19342,44744,Withdrawal,-563.94,2023-03-14
19343,25407,Transfer,243.71,2023-03-15
19344,16093,Transfer,841.97,2023-03-28
19345,74805,Withdrawal,-202.24,2023-03-03
19346,55624,Withdrawal,846.39,2023-03-26
19347,87144,Deposit,505.77,2023-03-22
19348,61621,Deposit,667.36,2023-03-04
19349,71523,Withdrawal,940.35,2023-03-28
19350,74208,Deposit,-782.78,2023-03-29
19351,83971,Withdrawal,77.82,2023-03-02
19352,75225,Withdrawal,128.33,2023-03-07
19353,44896,Withdrawal,-531.15,2023-03-05
19354,34364,Deposit,-626.09,2023-03-22
19355,41432,Withdrawal,918.89,2023-03-05
19356,86429,Deposit,-934.16,2023-03-23
19357,53802,Transfer,114.99,2023-03-22
19358,84114,Withdrawal,245.78,2023-03-01
19359,31211,Withdrawal,-93.26,2023-03-10
19360,38582,Withdrawal,-267.25,2023-03-20
19361,43685,Transfer,-270.08,2023-03-08
19362,64131,Withdrawal,903.54,2023-03-20
19363,78786,Withdrawal,-311.58,2023-03-27
19364,19111,Withdrawal,-681.92,2023-03-28
19365,34131,Withdrawal,-982.94,2023-03-31
19366,81306,Withdrawal,-429.24,2023-03-01
19367,55426,Deposit,540.27,2023-03-20
19368,53390,Withdrawal,-39.98,2023-03-31
19369,8553,Deposit,-602.99,2023-03-30
19370,49227,Withdrawal,-70.0,2023-03-30
19371,14817,Withdrawal,-925.39,2023-03-23
19372,85460,Transfer,34.85,2023-03-08
19373,62016,Withdrawal,-899.91,2023-03-05
19374,63022,Withdrawal,962.22,2023-03-30
19375,10679,Withdrawal,-178.56,2023-03-26
19376,93435,Deposit,-146.65,2023-03-22
19377,85025,Withdrawal,-620.14,2023-03-21
19378,5701,Withdrawal,-117.04,2023-03-08
19379,7957,Transfer,980.35,2023-03-04
19380,51558,Withdrawal,48.57,2023-03-21
19381,69892,Withdrawal,-802.97,2023-03-15
19382,41445,Withdrawal,922.93,2023-03-14
19383,18920,Deposit,-698.53,2023-03-08
19384,20626,Deposit,-267.79,2023-03-28
19385,81552,Deposit,-969.45,2023-03-26
19386,92209,Withdrawal,404.44,2023-03-03
19387,96566,Withdrawal,-320.44,2023-03-22
19388,94576,Withdrawal,-442.66,2023-03-05
19389,95335,Deposit,202.46,2023-03-21
19390,52836,Transfer,784.86,2023-03-27
19391,6180,Transfer,367.7,2023-03-18
19392,12523,Withdrawal,123.59,2023-03-15
19393,79831,Deposit,-649.13,2023-03-29
19394,98754,Deposit,887.25,2023-03-23
19395,89460,Deposit,127.38,2023-03-20
19396,79394,Transfer,-260.74,2023-03-30
19397,15676,Transfer,-295.43,2023-03-06
19398,80988,Deposit,810.45,2023-03-04
19399,68410,Transfer,-390.41,2023-03-15
19400,10206,Deposit,-651.32,2023-03-12
19401,3392,Deposit,-38.3,2023-03-30
19402,36027,Transfer,657.54,2023-03-02
19403,92703,Transfer,-685.91,2023-03-05
19404,10993,Deposit,-602.19,2023-03-28
19405,56246,Withdrawal,-760.38,2023-03-12
19406,98384,Transfer,-487.18,2023-03-16
19407,69953,Withdrawal,704.31,2023-03-16
19408,77176,Transfer,-44.95,2023-03-20
19409,43758,Deposit,-975.96,2023-03-26
19410,62422,Transfer,-10.47,2023-03-21
19411,57971,Withdrawal,510.32,2023-03-03
19412,13798,Deposit,153.86,2023-03-14
19413,40664,Transfer,-694.2,2023-03-16
19414,36752,Transfer,873.72,2023-03-13
19415,39393,Withdrawal,271.56,2023-03-20
19416,50707,Deposit,119.87,2023-03-23
19417,12903,Deposit,442.24,2023-03-15
19418,34233,Deposit,372.62,2023-03-28
19419,72359,Deposit,300.9,2023-03-05
19420,56220,Transfer,71.46,2023-03-11
19421,81125,Withdrawal,815.97,2023-03-01
19422,77764,Transfer,-217.62,2023-03-03
19423,59433,Withdrawal,-934.19,2023-03-10
19424,78876,Deposit,754.76,2023-03-21
19425,25347,Deposit,-645.33,2023-03-13
19426,83262,Transfer,440.65,2023-03-03
19427,35292,Transfer,-353.26,2023-03-05
19428,40927,Deposit,564.05,2023-03-14
19429,40393,Withdrawal,320.26,2023-03-28
19430,3678,Withdrawal,692.1,2023-03-10
19431,3440,Deposit,919.0,2023-03-09
19432,20235,Deposit,718.54,2023-03-31
19433,19004,Deposit,-138.5,2023-03-07
19434,95119,Deposit,-139.2,2023-03-10
19435,11796,Transfer,-413.81,2023-03-08
19436,3276,Deposit,-625.21,2023-03-31
19437,40380,Transfer,-215.04,2023-03-02
19438,43542,Withdrawal,730.67,2023-03-15
19439,45335,Transfer,246.76,2023-03-22
19440,44386,Withdrawal,45.32,2023-03-13
19441,87136,Deposit,-712.75,2023-03-12
19442,95956,Transfer,601.67,2023-03-19
19443,54209,Withdrawal,-122.65,2023-03-25
19444,21911,Deposit,-836.02,2023-03-09
19445,39290,Withdrawal,615.61,2023-03-24
19446,97766,Withdrawal,989.9,2023-03-24
19447,69128,Deposit,-81.63,2023-03-15
19448,44001,Transfer,-242.02,2023-03-24
19449,58209,Transfer,-261.76,2023-03-16
19450,75086,Withdrawal,104.31,2023-03-30
19451,60120,Transfer,903.12,2023-03-20
19452,78942,Withdrawal,-509.67,2023-03-26
19453,74412,Withdrawal,500.32,2023-03-08
19454,36651,Deposit,-181.26,2023-03-21
19455,90950,Deposit,597.3,2023-03-26
19456,75110,Withdrawal,-980.18,2023-03-04
19457,16515,Withdrawal,-758.52,2023-03-18
19458,99871,Deposit,-181.49,2023-03-13
19459,703,Withdrawal,-745.83,2023-03-12
19460,14771,Deposit,-606.52,2023-03-25
19461,93995,Withdrawal,-230.04,2023-03-17
19462,74130,Transfer,-10.43,2023-03-12
19463,59886,Deposit,-260.93,2023-03-12
19464,25693,Deposit,191.9,2023-03-01
19465,92992,Deposit,241.41,2023-03-08
19466,2675,Deposit,821.12,2023-03-13
19467,34833,Withdrawal,148.46,2023-03-27
19468,72164,Withdrawal,-334.64,2023-03-31
19469,81383,Deposit,-864.94,2023-03-20
19470,69492,Transfer,946.92,2023-03-25
19471,54587,Transfer,-30.97,2023-03-17
19472,80959,Transfer,-62.84,2023-03-01
19473,35951,Transfer,-772.27,2023-03-21
19474,43512,Deposit,-160.69,2023-03-06
19475,66522,Transfer,880.01,2023-03-02
19476,56547,Transfer,-923.75,2023-03-02
19477,92099,Deposit,-811.46,2023-03-13
19478,73206,Deposit,-22.88,2023-03-21
19479,81874,Withdrawal,-277.34,2023-03-18
19480,32109,Transfer,-321.03,2023-03-03
19481,59464,Transfer,-878.54,2023-03-21
19482,3523,Deposit,-868.38,2023-03-27
19483,14413,Transfer,-701.79,2023-03-25
19484,29771,Transfer,60.48,2023-03-17
19485,58689,Transfer,-460.0,2023-03-28
19486,72342,Deposit,149.57,2023-03-08
19487,56186,Transfer,-718.37,2023-03-08
19488,58735,Transfer,57.02,2023-03-21
19489,18582,Transfer,-311.24,2023-03-11
19490,42289,Transfer,-272.41,2023-03-25
19491,93526,Deposit,290.12,2023-03-04
19492,46858,Transfer,183.83,2023-03-03
19493,77445,Deposit,-658.46,2023-03-10
19494,36576,Withdrawal,-572.99,2023-03-19
19495,75356,Deposit,938.78,2023-03-08
19496,90103,Transfer,85.07,2023-03-10
19497,17981,Withdrawal,-976.52,2023-03-22
19498,3710,Withdrawal,761.13,2023-03-20
19499,47672,Transfer,130.43,2023-03-27
19500,64191,Deposit,-588.77,2023-03-01
19501,87033,Transfer,934.88,2023-03-25
19502,52411,Withdrawal,585.63,2023-03-30
19503,1146,Deposit,-479.28,2023-03-04
19504,84431,Withdrawal,777.3,2023-03-10
19505,40367,Withdrawal,-885.89,2023-03-13
19506,97983,Transfer,-162.87,2023-03-11
19507,2296,Withdrawal,-503.77,2023-03-29
19508,61589,Transfer,-20.63,2023-03-15
19509,70731,Withdrawal,9.82,2023-03-12
19510,57044,Transfer,-223.74,2023-03-14
19511,68945,Withdrawal,-696.49,2023-03-22
19512,38738,Transfer,722.52,2023-03-22
19513,54279,Deposit,734.59,2023-03-04
19514,52875,Transfer,-803.45,2023-03-04
19515,73508,Withdrawal,55.49,2023-03-17
19516,50679,Withdrawal,222.61,2023-03-22
19517,36113,Transfer,531.2,2023-03-19
19518,49034,Withdrawal,967.05,2023-03-03
19519,35137,Withdrawal,-178.57,2023-03-30
19520,96643,Withdrawal,691.01,2023-03-29
19521,85266,Transfer,-103.47,2023-03-27
19522,65684,Transfer,70.41,2023-03-13
19523,25316,Transfer,890.15,2023-03-03
19524,84165,Transfer,-769.84,2023-03-16
19525,42380,Withdrawal,265.92,2023-03-24
19526,20349,Transfer,-523.65,2023-03-02
19527,30811,Deposit,677.72,2023-03-15
19528,61459,Transfer,-783.89,2023-03-20
19529,39552,Transfer,-89.99,2023-03-23
19530,21435,Transfer,58.47,2023-03-18
19531,13917,Deposit,921.88,2023-03-16
19532,22479,Transfer,671.44,2023-03-02
19533,79012,Transfer,630.03,2023-03-14
19534,4206,Deposit,586.27,2023-03-20
19535,76315,Transfer,-187.85,2023-03-07
19536,78090,Transfer,-331.95,2023-03-24
19537,76453,Deposit,968.74,2023-03-08
19538,50656,Withdrawal,-934.12,2023-03-11
19539,91366,Transfer,-334.99,2023-03-05
19540,95790,Transfer,-494.26,2023-03-29
19541,47712,Transfer,766.45,2023-03-07
19542,76522,Transfer,-230.06,2023-03-10
19543,75648,Withdrawal,335.82,2023-03-30
19544,22867,Deposit,665.78,2023-03-07
19545,9627,Withdrawal,135.73,2023-03-14
19546,87845,Transfer,298.02,2023-03-16
19547,1956,Transfer,-237.34,2023-03-15
19548,91826,Withdrawal,190.08,2023-03-27
19549,46692,Transfer,695.95,2023-03-04
19550,85806,Withdrawal,9.21,2023-03-26
19551,13405,Transfer,-993.68,2023-03-30
19552,79317,Deposit,593.29,2023-03-09
19553,64714,Withdrawal,770.09,2023-03-04
19554,66114,Transfer,852.87,2023-03-04
19555,34455,Transfer,-141.9,2023-03-20
19556,85994,Withdrawal,34.19,2023-03-04
19557,89446,Deposit,-146.35,2023-03-31
19558,13953,Transfer,871.54,2023-03-08
19559,24773,Deposit,-547.07,2023-03-26
19560,83174,Deposit,72.63,2023-03-27
19561,41057,Transfer,638.21,2023-03-30
19562,20673,Deposit,-629.88,2023-03-04
19563,70442,Withdrawal,365.22,2023-03-04
19564,73552,Transfer,724.96,2023-03-09
19565,58962,Transfer,-134.89,2023-03-21
19566,6348,Withdrawal,-509.27,2023-03-18
19567,8216,Withdrawal,287.62,2023-03-26
19568,57567,Transfer,-995.53,2023-03-09
19569,45311,Withdrawal,575.24,2023-03-17
19570,63946,Transfer,-66.88,2023-03-04
19571,95844,Transfer,-447.28,2023-03-22
19572,87893,Withdrawal,-905.91,2023-03-25
19573,33793,Deposit,-733.01,2023-03-09
19574,52929,Withdrawal,595.54,2023-03-04
19575,72821,Deposit,-72.65,2023-03-14
19576,16914,Deposit,540.13,2023-03-22
19577,62846,Withdrawal,181.98,2023-03-23
19578,41534,Deposit,215.53,2023-03-21
19579,88937,Withdrawal,-761.01,2023-03-13
19580,44500,Deposit,998.89,2023-03-30
19581,86511,Withdrawal,961.14,2023-03-04
19582,41700,Deposit,-41.95,2023-03-21
19583,22642,Withdrawal,62.41,2023-03-17
19584,65720,Transfer,-158.94,2023-03-02
19585,30733,Withdrawal,-203.92,2023-03-16
19586,50164,Transfer,580.53,2023-03-28
19587,48167,Transfer,-90.76,2023-03-23
19588,46048,Deposit,-883.1,2023-03-29
19589,81284,Transfer,219.8,2023-03-06
19590,10944,Deposit,737.82,2023-03-07
19591,44707,Withdrawal,-275.96,2023-03-21
19592,31579,Transfer,149.96,2023-03-06
19593,22636,Withdrawal,-881.82,2023-03-11
19594,37372,Withdrawal,-258.99,2023-03-01
19595,68816,Deposit,197.24,2023-03-20
19596,61066,Deposit,440.13,2023-03-04
19597,89996,Deposit,-161.51,2023-03-24
19598,2912,Transfer,602.67,2023-03-24
19599,46372,Deposit,-194.95,2023-03-27
19600,17360,Withdrawal,906.2,2023-03-11
19601,64648,Withdrawal,755.32,2023-03-27
19602,90476,Transfer,345.98,2023-03-21
19603,45258,Withdrawal,411.1,2023-03-19
19604,74486,Withdrawal,-715.73,2023-03-05
19605,76026,Withdrawal,876.2,2023-03-12
19606,50731,Transfer,427.76,2023-03-18
19607,23088,Withdrawal,-56.53,2023-03-13
19608,8544,Withdrawal,680.84,2023-03-07
19609,61911,Withdrawal,831.19,2023-03-31
19610,14394,Deposit,-582.21,2023-03-30
19611,18782,Withdrawal,-270.9,2023-03-17
19612,36214,Withdrawal,227.04,2023-03-17
19613,23357,Deposit,-192.24,2023-03-28
19614,44739,Deposit,-759.43,2023-03-20
19615,41643,Deposit,986.14,2023-03-05
19616,10049,Deposit,-898.11,2023-03-20
19617,32072,Withdrawal,-271.63,2023-03-31
19618,68359,Transfer,-429.88,2023-03-08
19619,27603,Withdrawal,728.17,2023-03-22
19620,67560,Deposit,724.39,2023-03-10
19621,86501,Transfer,88.35,2023-03-29
19622,58284,Transfer,-457.81,2023-03-09
19623,20682,Withdrawal,830.95,2023-03-28
19624,99577,Transfer,-585.43,2023-03-02
19625,44428,Withdrawal,-966.6,2023-03-03
19626,48495,Deposit,275.5,2023-03-01
19627,35976,Deposit,-388.22,2023-03-14
19628,74862,Withdrawal,-628.31,2023-03-09
19629,17904,Deposit,448.81,2023-03-31
19630,29189,Deposit,147.1,2023-03-19
19631,84930,Withdrawal,596.91,2023-03-30
19632,94310,Withdrawal,-576.0,2023-03-14
19633,72133,Transfer,-616.77,2023-03-25
19634,36103,Deposit,-270.16,2023-03-17
19635,41735,Withdrawal,342.94,2023-03-10
19636,92941,Transfer,153.07,2023-03-24
19637,15040,Transfer,582.69,2023-03-31
19638,42069,Withdrawal,628.39,2023-03-13
19639,52270,Transfer,656.07,2023-03-12
19640,74847,Deposit,-609.27,2023-03-19
19641,18110,Withdrawal,-648.78,2023-03-16
19642,33430,Transfer,162.24,2023-03-17
19643,67026,Deposit,725.62,2023-03-05
19644,61019,Withdrawal,-240.35,2023-03-20
19645,49314,Transfer,-46.78,2023-03-07
19646,91888,Withdrawal,-881.36,2023-03-04
19647,97444,Withdrawal,-98.71,2023-03-28
19648,6501,Transfer,-179.07,2023-03-20
19649,65610,Deposit,980.99,2023-03-14
19650,23195,Deposit,807.76,2023-03-08
19651,9539,Transfer,-1.73,2023-03-31
19652,14378,Withdrawal,289.89,2023-03-10
19653,20840,Transfer,-821.16,2023-03-22
19654,49331,Deposit,979.48,2023-03-29
19655,48177,Transfer,785.34,2023-03-07
19656,72540,Withdrawal,424.49,2023-03-10
19657,40271,Transfer,-459.36,2023-03-24
19658,90282,Transfer,1.2,2023-03-19
19659,51117,Transfer,656.61,2023-03-11
19660,92073,Withdrawal,-864.75,2023-03-07
19661,3833,Deposit,-795.52,2023-03-13
19662,91853,Deposit,864.94,2023-03-07
19663,25426,Deposit,-678.77,2023-03-05
19664,54923,Deposit,-973.76,2023-03-13
19665,80526,Transfer,-931.51,2023-03-30
19666,55615,Transfer,563.95,2023-03-06
19667,13323,Deposit,992.54,2023-03-06
19668,83957,Transfer,463.92,2023-03-05
19669,32970,Transfer,438.39,2023-03-11
19670,11872,Transfer,-561.58,2023-03-20
